item_id,order_id,product_name,category,price,quantity
I-005813,O-01968,Standing Desk,Furniture,600,3
I-005814,O-01968,4K Monitor,Electronics,400,3
I-005815,O-01969,Standing Desk,Furniture,600,1
I-005816,O-01969,Standing Desk,Furniture,600,3
I-005817,O-01969,Standing Desk,Furniture,600,2
I-005818,O-01969,Standing Desk,Furniture,600,1
I-005819,O-01969,Noise Cancelling Headphones,Electronics,300,3
I-005820,O-01970,4K Monitor,Electronics,400,1
I-005821,O-01970,4K Monitor,Electronics,400,2
I-005822,O-01970,4K Monitor,Electronics,400,3
I-005823,O-01971,Office Chair,Furniture,250,3
I-005824,O-01972,4K Monitor,Electronics,400,1
I-005825,O-01972,Noise Cancelling Headphones,Electronics,300,1
I-005826,O-01972,Noise Cancelling Headphones,Electronics,300,1
I-005827,O-01973,Noise Cancelling Headphones,Electronics,300,1
I-005828,O-01973,Noise Cancelling Headphones,Electronics,300,2
I-005829,O-01974,Standing Desk,Furniture,600,3
I-005830,O-01974,Monitor Stand,Accessories,75,3
I-005831,O-01975,Monitor Stand,Accessories,75,3
I-005832,O-01976,Webcam 1080p,Accessories,80,2
I-005833,O-01977,Monitor Stand,Accessories,75,2
I-005834,O-01977,Wireless Mouse,Accessories,50,1
I-005835,O-01978,Wireless Mouse,Accessories,50,1
I-005836,O-01978,Wireless Mouse,Accessories,50,3
I-005837,O-01978,4K Monitor,Electronics,400,3
I-005838,O-01978,Webcam 1080p,Accessories,80,1
I-005839,O-01979,Standing Desk,Furniture,600,1
I-005840,O-01979,4K Monitor,Electronics,400,3
I-005841,O-01979,Monitor Stand,Accessories,75,1
I-005842,O-01980,Standing Desk,Furniture,600,2
I-005843,O-01980,Noise Cancelling Headphones,Electronics,300,3
I-005844,O-01980,Webcam 1080p,Accessories,80,1
I-005845,O-01980,Noise Cancelling Headphones,Electronics,300,1
I-005846,O-01980,Webcam 1080p,Accessories,80,3
I-005847,O-01981,4K Monitor,Electronics,400,3
I-005848,O-01981,Monitor Stand,Accessories,75,2
I-005849,O-01981,Mechanical Keyboard,Accessories,130,3
I-005850,O-01981,Noise Cancelling Headphones,Electronics,300,3
I-005851,O-01981,Wireless Mouse,Accessories,50,1
I-005852,O-01982,4K Monitor,Electronics,400,2
I-005853,O-01982,Laptop Pro,Electronics,1200,2
I-005854,O-01982,Mechanical Keyboard,Accessories,130,3
I-005855,O-01982,4K Monitor,Electronics,400,1
I-005856,O-01983,Laptop Pro,Electronics,1200,2
I-005857,O-01983,Mechanical Keyboard,Accessories,130,1
I-005858,O-01984,Standing Desk,Furniture,600,2
I-005859,O-01984,Noise Cancelling Headphones,Electronics,300,3
I-005860,O-01985,Webcam 1080p,Accessories,80,1
I-005861,O-01985,Standing Desk,Furniture,600,2
I-005862,O-01985,Office Chair,Furniture,250,2
I-005863,O-01986,Wireless Mouse,Accessories,50,1
I-005864,O-01986,4K Monitor,Electronics,400,1
I-005865,O-01986,Standing Desk,Furniture,600,1
I-005866,O-01986,Noise Cancelling Headphones,Electronics,300,2
I-005867,O-01986,Office Chair,Furniture,250,1
I-005868,O-01987,Laptop Pro,Electronics,1200,3
I-005869,O-01988,4K Monitor,Electronics,400,1
I-005870,O-01988,Webcam 1080p,Accessories,80,2
I-005871,O-01988,Monitor Stand,Accessories,75,3
I-005872,O-01988,Webcam 1080p,Accessories,80,1
I-005873,O-01989,Laptop Pro,Electronics,1200,1
I-005874,O-01990,Monitor Stand,Accessories,75,3
I-005875,O-01990,Webcam 1080p,Accessories,80,1
I-005876,O-01990,Noise Cancelling Headphones,Electronics,300,3
I-005877,O-01990,Laptop Pro,Electronics,1200,3
I-005878,O-01990,Laptop Pro,Electronics,1200,2
I-005879,O-01991,Office Chair,Furniture,250,3
I-005880,O-01992,Noise Cancelling Headphones,Electronics,300,2
I-005881,O-01993,Mechanical Keyboard,Accessories,130,1
I-005882,O-01994,Wireless Mouse,Accessories,50,3
I-005883,O-01994,4K Monitor,Electronics,400,2
I-005884,O-01994,Monitor Stand,Accessories,75,1
I-005885,O-01994,Monitor Stand,Accessories,75,3
I-005886,O-01994,Wireless Mouse,Accessories,50,2
I-005887,O-01995,Laptop Pro,Electronics,1200,2
I-005888,O-01995,Mechanical Keyboard,Accessories,130,2
I-005889,O-01995,Monitor Stand,Accessories,75,1
I-005890,O-01996,Standing Desk,Furniture,600,2
I-005891,O-01997,Standing Desk,Furniture,600,2
I-005892,O-01997,Standing Desk,Furniture,600,3
I-005893,O-01998,4K Monitor,Electronics,400,3
I-005894,O-01998,Monitor Stand,Accessories,75,1
I-005895,O-01999,Standing Desk,Furniture,600,1
I-005896,O-01999,Noise Cancelling Headphones,Electronics,300,3
I-005897,O-01999,Webcam 1080p,Accessories,80,3
I-005898,O-01999,Webcam 1080p,Accessories,80,3
I-005899,O-02000,Standing Desk,Furniture,600,2
I-005900,O-02001,Monitor Stand,Accessories,75,3
I-005901,O-02002,Office Chair,Furniture,250,1
I-005902,O-02002,Webcam 1080p,Accessories,80,2
I-005903,O-02002,Wireless Mouse,Accessories,50,2
I-005904,O-02002,Mechanical Keyboard,Accessories,130,3
I-005905,O-02002,Laptop Pro,Electronics,1200,1
I-005906,O-02003,Monitor Stand,Accessories,75,1
I-005907,O-02003,Webcam 1080p,Accessories,80,2
I-005908,O-02004,Webcam 1080p,Accessories,80,3
I-005909,O-02004,Mechanical Keyboard,Accessories,130,1
I-005910,O-02004,Wireless Mouse,Accessories,50,1
I-005911,O-02004,Webcam 1080p,Accessories,80,3
I-005912,O-02004,Webcam 1080p,Accessories,80,1
I-005913,O-02005,Monitor Stand,Accessories,75,1
I-005914,O-02006,Office Chair,Furniture,250,2
I-005915,O-02006,Mechanical Keyboard,Accessories,130,3
I-005916,O-02006,Standing Desk,Furniture,600,3
I-005917,O-02006,Wireless Mouse,Accessories,50,2
I-005918,O-02007,Wireless Mouse,Accessories,50,2
I-005919,O-02007,Wireless Mouse,Accessories,50,2
I-005920,O-02007,Laptop Pro,Electronics,1200,2
I-005921,O-02007,Standing Desk,Furniture,600,3
I-005922,O-02008,Standing Desk,Furniture,600,1
I-005923,O-02009,Office Chair,Furniture,250,1
I-005924,O-02009,Wireless Mouse,Accessories,50,2
I-005925,O-02009,Monitor Stand,Accessories,75,2
I-005926,O-02009,Mechanical Keyboard,Accessories,130,2
I-005927,O-02009,Webcam 1080p,Accessories,80,1
I-005928,O-02010,Mechanical Keyboard,Accessories,130,1
I-005929,O-02010,Standing Desk,Furniture,600,2
I-005930,O-02011,Mechanical Keyboard,Accessories,130,2
I-005931,O-02011,Webcam 1080p,Accessories,80,3
I-005932,O-02011,Webcam 1080p,Accessories,80,3
I-005933,O-02011,Standing Desk,Furniture,600,1
I-005934,O-02012,Laptop Pro,Electronics,1200,3
I-005935,O-02012,Noise Cancelling Headphones,Electronics,300,1
I-005936,O-02013,Webcam 1080p,Accessories,80,1
I-005937,O-02013,4K Monitor,Electronics,400,2
I-005938,O-02013,Noise Cancelling Headphones,Electronics,300,3
I-005939,O-02013,Laptop Pro,Electronics,1200,2
I-005940,O-02014,4K Monitor,Electronics,400,2
I-005941,O-02014,Monitor Stand,Accessories,75,3
I-005942,O-02015,Monitor Stand,Accessories,75,1
I-005943,O-02015,Standing Desk,Furniture,600,1
I-005944,O-02015,Noise Cancelling Headphones,Electronics,300,3
I-005945,O-02015,Office Chair,Furniture,250,1
I-005946,O-02015,Noise Cancelling Headphones,Electronics,300,3
I-005947,O-02016,Monitor Stand,Accessories,75,2
I-005948,O-02016,Monitor Stand,Accessories,75,3
I-005949,O-02016,4K Monitor,Electronics,400,1
I-005950,O-02017,Noise Cancelling Headphones,Electronics,300,3
I-005951,O-02017,4K Monitor,Electronics,400,1
I-005952,O-02017,Standing Desk,Furniture,600,2
I-005953,O-02017,Monitor Stand,Accessories,75,2
I-005954,O-02018,Monitor Stand,Accessories,75,2
I-005955,O-02019,Webcam 1080p,Accessories,80,1
I-005956,O-02019,Mechanical Keyboard,Accessories,130,1
I-005957,O-02020,Standing Desk,Furniture,600,3
I-005958,O-02020,Monitor Stand,Accessories,75,1
I-005959,O-02020,Wireless Mouse,Accessories,50,1
I-005960,O-02021,4K Monitor,Electronics,400,1
I-005961,O-02021,Office Chair,Furniture,250,1
I-005962,O-02022,Standing Desk,Furniture,600,2
I-005963,O-02022,4K Monitor,Electronics,400,1
I-005964,O-02022,Laptop Pro,Electronics,1200,3
I-005965,O-02022,Monitor Stand,Accessories,75,2
I-005966,O-02023,4K Monitor,Electronics,400,1
I-005967,O-02023,Standing Desk,Furniture,600,1
I-005968,O-02023,Mechanical Keyboard,Accessories,130,3
I-005969,O-02023,Standing Desk,Furniture,600,1
I-005970,O-02024,4K Monitor,Electronics,400,1
I-005971,O-02024,Webcam 1080p,Accessories,80,3
I-005972,O-02024,Standing Desk,Furniture,600,3
I-005973,O-02025,Standing Desk,Furniture,600,3
I-005974,O-02025,Office Chair,Furniture,250,1
I-005975,O-02025,Monitor Stand,Accessories,75,1
I-005976,O-02025,4K Monitor,Electronics,400,1
I-005977,O-02025,Office Chair,Furniture,250,1
I-005978,O-02026,Noise Cancelling Headphones,Electronics,300,1
I-005979,O-02026,Webcam 1080p,Accessories,80,3
I-005980,O-02026,Standing Desk,Furniture,600,3
I-005981,O-02027,Webcam 1080p,Accessories,80,2
I-005982,O-02027,4K Monitor,Electronics,400,3
I-005983,O-02027,Standing Desk,Furniture,600,1
I-005984,O-02027,Mechanical Keyboard,Accessories,130,2
I-005985,O-02028,Monitor Stand,Accessories,75,2
I-005986,O-02028,Standing Desk,Furniture,600,2
I-005987,O-02028,Mechanical Keyboard,Accessories,130,2
I-005988,O-02028,4K Monitor,Electronics,400,3
I-005989,O-02028,4K Monitor,Electronics,400,3
I-005990,O-02029,Mechanical Keyboard,Accessories,130,2
I-005991,O-02029,Noise Cancelling Headphones,Electronics,300,1
I-005992,O-02029,Webcam 1080p,Accessories,80,1
I-005993,O-02029,Standing Desk,Furniture,600,3
I-005994,O-02029,Monitor Stand,Accessories,75,2
I-005995,O-02030,Monitor Stand,Accessories,75,1
I-005996,O-02030,Wireless Mouse,Accessories,50,3
I-005997,O-02030,Standing Desk,Furniture,600,2
I-005998,O-02030,4K Monitor,Electronics,400,2
I-005999,O-02031,Noise Cancelling Headphones,Electronics,300,2
I-006000,O-02031,Webcam 1080p,Accessories,80,2
I-006001,O-02031,Laptop Pro,Electronics,1200,3
I-006002,O-02031,4K Monitor,Electronics,400,3
I-006003,O-02032,Monitor Stand,Accessories,75,3
I-006004,O-02032,Wireless Mouse,Accessories,50,2
I-006005,O-02032,4K Monitor,Electronics,400,3
I-006006,O-02032,Webcam 1080p,Accessories,80,1
I-006007,O-02033,Office Chair,Furniture,250,2
I-006008,O-02033,4K Monitor,Electronics,400,3
I-006009,O-02034,Noise Cancelling Headphones,Electronics,300,3
I-006010,O-02035,Standing Desk,Furniture,600,3
I-006011,O-02035,Laptop Pro,Electronics,1200,3
I-006012,O-02035,4K Monitor,Electronics,400,1
I-006013,O-02036,Laptop Pro,Electronics,1200,2
I-006014,O-02036,Office Chair,Furniture,250,2
I-006015,O-02036,Laptop Pro,Electronics,1200,2
I-006016,O-02037,Office Chair,Furniture,250,3
I-006017,O-02037,Mechanical Keyboard,Accessories,130,1
I-006018,O-02037,Laptop Pro,Electronics,1200,3
I-006019,O-02037,Standing Desk,Furniture,600,2
I-006020,O-02037,Wireless Mouse,Accessories,50,2
I-006021,O-02038,Office Chair,Furniture,250,3
I-006022,O-02038,Webcam 1080p,Accessories,80,2
I-006023,O-02038,Monitor Stand,Accessories,75,1
I-006024,O-02039,Monitor Stand,Accessories,75,2
I-006025,O-02039,Noise Cancelling Headphones,Electronics,300,1
I-006026,O-02040,4K Monitor,Electronics,400,3
I-006027,O-02040,Wireless Mouse,Accessories,50,3
I-006028,O-02041,Noise Cancelling Headphones,Electronics,300,3
I-006029,O-02041,Noise Cancelling Headphones,Electronics,300,3
I-006030,O-02041,Noise Cancelling Headphones,Electronics,300,1
I-006031,O-02041,Wireless Mouse,Accessories,50,2
I-006032,O-02041,Webcam 1080p,Accessories,80,2
I-006033,O-02042,Office Chair,Furniture,250,2
I-006034,O-02042,Standing Desk,Furniture,600,1
I-006035,O-02043,Standing Desk,Furniture,600,2
I-006036,O-02043,Standing Desk,Furniture,600,1
I-006037,O-02043,Webcam 1080p,Accessories,80,3
I-006038,O-02043,Wireless Mouse,Accessories,50,1
I-006039,O-02043,Webcam 1080p,Accessories,80,2
I-006040,O-02044,Wireless Mouse,Accessories,50,1
I-006041,O-02044,Standing Desk,Furniture,600,1
I-006042,O-02044,Monitor Stand,Accessories,75,3
I-006043,O-02044,4K Monitor,Electronics,400,1
I-006044,O-02044,Standing Desk,Furniture,600,3
I-006045,O-02045,Monitor Stand,Accessories,75,2
I-006046,O-02045,Laptop Pro,Electronics,1200,3
I-006047,O-02045,4K Monitor,Electronics,400,2
I-006048,O-02045,Mechanical Keyboard,Accessories,130,1
I-006049,O-02046,Office Chair,Furniture,250,1
I-006050,O-02046,Mechanical Keyboard,Accessories,130,2
I-006051,O-02046,Standing Desk,Furniture,600,3
I-006052,O-02046,Noise Cancelling Headphones,Electronics,300,3
I-006053,O-02046,Office Chair,Furniture,250,1
I-006054,O-02047,Noise Cancelling Headphones,Electronics,300,1
I-006055,O-02047,Laptop Pro,Electronics,1200,1
I-006056,O-02047,Noise Cancelling Headphones,Electronics,300,1
I-006057,O-02047,Webcam 1080p,Accessories,80,3
I-006058,O-02047,4K Monitor,Electronics,400,3
I-006059,O-02048,4K Monitor,Electronics,400,2
I-006060,O-02048,Office Chair,Furniture,250,1
I-006061,O-02048,Laptop Pro,Electronics,1200,2
I-006062,O-02049,Laptop Pro,Electronics,1200,2
I-006063,O-02049,Office Chair,Furniture,250,1
I-006064,O-02049,Laptop Pro,Electronics,1200,1
I-006065,O-02050,Standing Desk,Furniture,600,1
I-006066,O-02050,Monitor Stand,Accessories,75,2
I-006067,O-02051,Standing Desk,Furniture,600,2
I-006068,O-02051,Webcam 1080p,Accessories,80,2
I-006069,O-02051,Laptop Pro,Electronics,1200,1
I-006070,O-02051,Noise Cancelling Headphones,Electronics,300,1
I-006071,O-02052,Office Chair,Furniture,250,1
I-006072,O-02052,Noise Cancelling Headphones,Electronics,300,1
I-006073,O-02052,Standing Desk,Furniture,600,2
I-006074,O-02052,4K Monitor,Electronics,400,1
I-006075,O-02052,Laptop Pro,Electronics,1200,2
I-006076,O-02053,4K Monitor,Electronics,400,2
I-006077,O-02053,Webcam 1080p,Accessories,80,3
I-006078,O-02053,Wireless Mouse,Accessories,50,1
I-006079,O-02053,4K Monitor,Electronics,400,3
I-006080,O-02054,Standing Desk,Furniture,600,2
I-006081,O-02054,Laptop Pro,Electronics,1200,1
I-006082,O-02055,Noise Cancelling Headphones,Electronics,300,2
I-006083,O-02055,Mechanical Keyboard,Accessories,130,2
I-006084,O-02056,Webcam 1080p,Accessories,80,3
I-006085,O-02056,Webcam 1080p,Accessories,80,2
I-006086,O-02057,Laptop Pro,Electronics,1200,2
I-006087,O-02057,Office Chair,Furniture,250,3
I-006088,O-02057,Standing Desk,Furniture,600,2
I-006089,O-02057,Mechanical Keyboard,Accessories,130,2
I-006090,O-02058,Noise Cancelling Headphones,Electronics,300,3
I-006091,O-02058,Wireless Mouse,Accessories,50,2
I-006092,O-02058,Standing Desk,Furniture,600,3
I-006093,O-02059,Mechanical Keyboard,Accessories,130,2
I-006094,O-02059,Monitor Stand,Accessories,75,2
I-006095,O-02059,4K Monitor,Electronics,400,3
I-006096,O-02060,Office Chair,Furniture,250,1
I-006097,O-02060,Mechanical Keyboard,Accessories,130,3
I-006098,O-02060,Office Chair,Furniture,250,2
I-006099,O-02060,4K Monitor,Electronics,400,2
I-006100,O-02060,Wireless Mouse,Accessories,50,1
I-006101,O-02061,Webcam 1080p,Accessories,80,1
I-006102,O-02061,Laptop Pro,Electronics,1200,1
I-006103,O-02062,Noise Cancelling Headphones,Electronics,300,1
I-006104,O-02062,Monitor Stand,Accessories,75,3
I-006105,O-02063,Laptop Pro,Electronics,1200,3
I-006106,O-02063,Office Chair,Furniture,250,1
I-006107,O-02064,Noise Cancelling Headphones,Electronics,300,2
I-006108,O-02064,Laptop Pro,Electronics,1200,2
I-006109,O-02064,Laptop Pro,Electronics,1200,1
I-006110,O-02065,Wireless Mouse,Accessories,50,2
I-006111,O-02065,4K Monitor,Electronics,400,2
I-006112,O-02065,Mechanical Keyboard,Accessories,130,3
I-006113,O-02065,Wireless Mouse,Accessories,50,3
I-006114,O-02065,Laptop Pro,Electronics,1200,3
I-006115,O-02066,Monitor Stand,Accessories,75,3
I-006116,O-02066,4K Monitor,Electronics,400,1
I-006117,O-02066,Standing Desk,Furniture,600,2
I-006118,O-02066,Wireless Mouse,Accessories,50,2
I-006119,O-02067,Standing Desk,Furniture,600,1
I-006120,O-02067,Office Chair,Furniture,250,2
I-006121,O-02067,Monitor Stand,Accessories,75,3
I-006122,O-02067,Standing Desk,Furniture,600,3
I-006123,O-02068,Webcam 1080p,Accessories,80,1
I-006124,O-02068,Office Chair,Furniture,250,3
I-006125,O-02069,Noise Cancelling Headphones,Electronics,300,3
I-006126,O-02069,Wireless Mouse,Accessories,50,1
I-006127,O-02070,Wireless Mouse,Accessories,50,1
I-006128,O-02070,Laptop Pro,Electronics,1200,3
I-006129,O-02071,Noise Cancelling Headphones,Electronics,300,3
I-006130,O-02071,4K Monitor,Electronics,400,2
I-006131,O-02072,Laptop Pro,Electronics,1200,2
I-006132,O-02072,Monitor Stand,Accessories,75,2
I-006133,O-02072,Laptop Pro,Electronics,1200,1
I-006134,O-02072,Laptop Pro,Electronics,1200,1
I-006135,O-02072,Office Chair,Furniture,250,3
I-006136,O-02073,Mechanical Keyboard,Accessories,130,1
I-006137,O-02073,Laptop Pro,Electronics,1200,3
I-006138,O-02073,Wireless Mouse,Accessories,50,2
I-006139,O-02073,Mechanical Keyboard,Accessories,130,1
I-006140,O-02073,Mechanical Keyboard,Accessories,130,1
I-006141,O-02074,Mechanical Keyboard,Accessories,130,2
I-006142,O-02074,Office Chair,Furniture,250,3
I-006143,O-02074,Standing Desk,Furniture,600,3
I-006144,O-02075,Mechanical Keyboard,Accessories,130,1
I-006145,O-02075,Monitor Stand,Accessories,75,2
I-006146,O-02075,Noise Cancelling Headphones,Electronics,300,1
I-006147,O-02076,Laptop Pro,Electronics,1200,3
I-006148,O-02076,Noise Cancelling Headphones,Electronics,300,3
I-006149,O-02076,Noise Cancelling Headphones,Electronics,300,1
I-006150,O-02076,Standing Desk,Furniture,600,3
I-006151,O-02076,Monitor Stand,Accessories,75,1
I-006152,O-02077,Laptop Pro,Electronics,1200,3
I-006153,O-02077,Noise Cancelling Headphones,Electronics,300,2
I-006154,O-02077,Standing Desk,Furniture,600,1
I-006155,O-02077,Webcam 1080p,Accessories,80,1
I-006156,O-02078,Standing Desk,Furniture,600,3
I-006157,O-02078,Wireless Mouse,Accessories,50,3
I-006158,O-02078,Noise Cancelling Headphones,Electronics,300,3
I-006159,O-02078,Standing Desk,Furniture,600,1
I-006160,O-02079,Office Chair,Furniture,250,1
I-006161,O-02080,4K Monitor,Electronics,400,3
I-006162,O-02080,4K Monitor,Electronics,400,1
I-006163,O-02081,Noise Cancelling Headphones,Electronics,300,3
I-006164,O-02081,Webcam 1080p,Accessories,80,3
I-006165,O-02081,Standing Desk,Furniture,600,1
I-006166,O-02081,Noise Cancelling Headphones,Electronics,300,3
I-006167,O-02082,Office Chair,Furniture,250,1
I-006168,O-02082,Mechanical Keyboard,Accessories,130,2
I-006169,O-02082,Office Chair,Furniture,250,3
I-006170,O-02083,Standing Desk,Furniture,600,3
I-006171,O-02083,Office Chair,Furniture,250,1
I-006172,O-02083,4K Monitor,Electronics,400,2
I-006173,O-02084,Webcam 1080p,Accessories,80,3
I-006174,O-02084,Office Chair,Furniture,250,2
I-006175,O-02084,Wireless Mouse,Accessories,50,1
I-006176,O-02084,Standing Desk,Furniture,600,1
I-006177,O-02084,Mechanical Keyboard,Accessories,130,2
I-006178,O-02085,Office Chair,Furniture,250,2
I-006179,O-02085,Laptop Pro,Electronics,1200,3
I-006180,O-02085,Office Chair,Furniture,250,2
I-006181,O-02086,Standing Desk,Furniture,600,3
I-006182,O-02086,Wireless Mouse,Accessories,50,2
I-006183,O-02086,Webcam 1080p,Accessories,80,1
I-006184,O-02086,4K Monitor,Electronics,400,1
I-006185,O-02086,Noise Cancelling Headphones,Electronics,300,3
I-006186,O-02087,Monitor Stand,Accessories,75,2
I-006187,O-02087,Wireless Mouse,Accessories,50,1
I-006188,O-02088,Mechanical Keyboard,Accessories,130,2
I-006189,O-02088,Mechanical Keyboard,Accessories,130,1
I-006190,O-02088,Mechanical Keyboard,Accessories,130,3
I-006191,O-02088,Wireless Mouse,Accessories,50,3
I-006192,O-02088,Mechanical Keyboard,Accessories,130,3
I-006193,O-02089,Wireless Mouse,Accessories,50,3
I-006194,O-02089,Laptop Pro,Electronics,1200,1
I-006195,O-02090,Noise Cancelling Headphones,Electronics,300,3
I-006196,O-02090,Monitor Stand,Accessories,75,1
I-006197,O-02091,Wireless Mouse,Accessories,50,3
I-006198,O-02091,Laptop Pro,Electronics,1200,2
I-006199,O-02091,Laptop Pro,Electronics,1200,3
I-006200,O-02091,Standing Desk,Furniture,600,3
I-006201,O-02091,Mechanical Keyboard,Accessories,130,3
I-006202,O-02092,Monitor Stand,Accessories,75,3
I-006203,O-02092,Standing Desk,Furniture,600,3
I-006204,O-02092,Standing Desk,Furniture,600,2
I-006205,O-02092,Standing Desk,Furniture,600,1
I-006206,O-02092,Noise Cancelling Headphones,Electronics,300,1
I-006207,O-02093,Monitor Stand,Accessories,75,1
I-006208,O-02093,Laptop Pro,Electronics,1200,1
I-006209,O-02093,Noise Cancelling Headphones,Electronics,300,1
I-006210,O-02093,Standing Desk,Furniture,600,2
I-006211,O-02093,Webcam 1080p,Accessories,80,2
I-006212,O-02094,Webcam 1080p,Accessories,80,3
I-006213,O-02094,4K Monitor,Electronics,400,3
I-006214,O-02095,Laptop Pro,Electronics,1200,1
I-006215,O-02095,Laptop Pro,Electronics,1200,1
I-006216,O-02095,Noise Cancelling Headphones,Electronics,300,3
I-006217,O-02096,Webcam 1080p,Accessories,80,3
I-006218,O-02096,Noise Cancelling Headphones,Electronics,300,3
I-006219,O-02096,Laptop Pro,Electronics,1200,3
I-006220,O-02096,Wireless Mouse,Accessories,50,2
I-006221,O-02096,4K Monitor,Electronics,400,3
I-006222,O-02097,Laptop Pro,Electronics,1200,1
I-006223,O-02098,Office Chair,Furniture,250,1
I-006224,O-02098,Noise Cancelling Headphones,Electronics,300,1
I-006225,O-02098,Mechanical Keyboard,Accessories,130,3
I-006226,O-02098,Laptop Pro,Electronics,1200,2
I-006227,O-02099,Laptop Pro,Electronics,1200,1
I-006228,O-02099,Standing Desk,Furniture,600,1
I-006229,O-02099,Mechanical Keyboard,Accessories,130,2
I-006230,O-02099,4K Monitor,Electronics,400,1
I-006231,O-02100,Standing Desk,Furniture,600,1
I-006232,O-02100,Wireless Mouse,Accessories,50,1
I-006233,O-02101,Monitor Stand,Accessories,75,3
I-006234,O-02101,Standing Desk,Furniture,600,3
I-006235,O-02101,Wireless Mouse,Accessories,50,1
I-006236,O-02101,Wireless Mouse,Accessories,50,1
I-006237,O-02102,Monitor Stand,Accessories,75,1
I-006238,O-02103,Webcam 1080p,Accessories,80,3
I-006239,O-02103,Laptop Pro,Electronics,1200,3
I-006240,O-02104,Mechanical Keyboard,Accessories,130,3
I-006241,O-02105,4K Monitor,Electronics,400,1
I-006242,O-02105,Webcam 1080p,Accessories,80,1
I-006243,O-02105,Standing Desk,Furniture,600,3
I-006244,O-02106,Laptop Pro,Electronics,1200,2
I-006245,O-02106,4K Monitor,Electronics,400,2
I-006246,O-02107,Wireless Mouse,Accessories,50,3
I-006247,O-02107,Laptop Pro,Electronics,1200,3
I-006248,O-02107,Wireless Mouse,Accessories,50,2
I-006249,O-02108,Laptop Pro,Electronics,1200,3
I-006250,O-02108,Standing Desk,Furniture,600,3
I-006251,O-02108,Office Chair,Furniture,250,2
I-006252,O-02108,Laptop Pro,Electronics,1200,3
I-006253,O-02108,Office Chair,Furniture,250,3
I-006254,O-02109,Webcam 1080p,Accessories,80,3
I-006255,O-02109,Noise Cancelling Headphones,Electronics,300,3
I-006256,O-02110,Webcam 1080p,Accessories,80,1
I-006257,O-02110,Wireless Mouse,Accessories,50,1
I-006258,O-02110,Office Chair,Furniture,250,3
I-006259,O-02111,Standing Desk,Furniture,600,2
I-006260,O-02111,Monitor Stand,Accessories,75,3
I-006261,O-02112,Noise Cancelling Headphones,Electronics,300,1
I-006262,O-02112,Laptop Pro,Electronics,1200,3
I-006263,O-02112,Standing Desk,Furniture,600,3
I-006264,O-02112,4K Monitor,Electronics,400,3
I-006265,O-02113,Monitor Stand,Accessories,75,1
I-006266,O-02113,Noise Cancelling Headphones,Electronics,300,2
I-006267,O-02113,4K Monitor,Electronics,400,1
I-006268,O-02113,Noise Cancelling Headphones,Electronics,300,1
I-006269,O-02113,Standing Desk,Furniture,600,2
I-006270,O-02114,Monitor Stand,Accessories,75,2
I-006271,O-02114,Monitor Stand,Accessories,75,3
I-006272,O-02115,Monitor Stand,Accessories,75,1
I-006273,O-02115,Standing Desk,Furniture,600,2
I-006274,O-02115,Wireless Mouse,Accessories,50,1
I-006275,O-02116,Laptop Pro,Electronics,1200,1
I-006276,O-02116,Webcam 1080p,Accessories,80,2
I-006277,O-02117,Monitor Stand,Accessories,75,1
I-006278,O-02118,Office Chair,Furniture,250,1
I-006279,O-02118,Mechanical Keyboard,Accessories,130,2
I-006280,O-02118,Laptop Pro,Electronics,1200,3
I-006281,O-02118,4K Monitor,Electronics,400,3
I-006282,O-02119,Monitor Stand,Accessories,75,3
I-006283,O-02120,Monitor Stand,Accessories,75,1
I-006284,O-02121,Noise Cancelling Headphones,Electronics,300,1
I-006285,O-02121,Mechanical Keyboard,Accessories,130,2
I-006286,O-02122,Office Chair,Furniture,250,3
I-006287,O-02122,Noise Cancelling Headphones,Electronics,300,3
I-006288,O-02122,Noise Cancelling Headphones,Electronics,300,3
I-006289,O-02123,Wireless Mouse,Accessories,50,3
I-006290,O-02124,Laptop Pro,Electronics,1200,2
I-006291,O-02124,Laptop Pro,Electronics,1200,2
I-006292,O-02124,Laptop Pro,Electronics,1200,2
I-006293,O-02125,Webcam 1080p,Accessories,80,1
I-006294,O-02125,4K Monitor,Electronics,400,2
I-006295,O-02125,Monitor Stand,Accessories,75,2
I-006296,O-02125,Webcam 1080p,Accessories,80,3
I-006297,O-02125,Office Chair,Furniture,250,3
I-006298,O-02126,Monitor Stand,Accessories,75,1
I-006299,O-02126,Monitor Stand,Accessories,75,2
I-006300,O-02126,Wireless Mouse,Accessories,50,2
I-006301,O-02127,Wireless Mouse,Accessories,50,2
I-006302,O-02128,Monitor Stand,Accessories,75,3
I-006303,O-02128,Laptop Pro,Electronics,1200,1
I-006304,O-02128,Mechanical Keyboard,Accessories,130,1
I-006305,O-02128,Standing Desk,Furniture,600,1
I-006306,O-02129,Noise Cancelling Headphones,Electronics,300,3
I-006307,O-02130,Mechanical Keyboard,Accessories,130,1
I-006308,O-02130,Laptop Pro,Electronics,1200,2
I-006309,O-02130,Monitor Stand,Accessories,75,1
I-006310,O-02130,Standing Desk,Furniture,600,2
I-006311,O-02131,Laptop Pro,Electronics,1200,1
I-006312,O-02131,Laptop Pro,Electronics,1200,1
I-006313,O-02131,Laptop Pro,Electronics,1200,3
I-006314,O-02131,Standing Desk,Furniture,600,1
I-006315,O-02131,Monitor Stand,Accessories,75,3
I-006316,O-02132,Webcam 1080p,Accessories,80,3
